Inflections: 3180 forms
Lemma	Form	Analysis (UniMorph)
girtin	de-ş-man-girt-ewe	V;PST;IPFV;IND;ArgAB3S;[ÎŞ];ArgER1P;[EWE]
girtin	de-ş-man-girt-e	V;PST;IPFV;IND;ArgAB3S;[ÎŞ];ArgER1P;[E]
girtin	de-ş-tan-girt-ewe	V;PST;IPFV;IND;ArgAB3S;[ÎŞ];ArgER2P;[EWE]
girtin	de-ş-tan-girt-e	V;PST;IPFV;IND;ArgAB3S;[ÎŞ];ArgER2P;[E]
girtin	de-ş-yan-girt-ewe	V;PST;IPFV;IND;ArgAB3S;[ÎŞ];ArgER3P;[EWE]
girtin	de-ş-yan-girt-e	V;PST;IPFV;IND;ArgAB3S;[ÎŞ];ArgER3P;[E]
girtin	de-t-girt-în-ewe	V;PST;IPFV;IND;ArgAB1P;ArgER2S;[EWE]
girtin	de-t-girt-în-e	V;PST;IPFV;IND;ArgAB1P;ArgER2S;[E]
girtin	de-y-girt-în-ewe	V;PST;IPFV;IND;ArgAB1P;ArgER3S;[EWE]
girtin	de-y-girt-în-e	V;PST;IPFV;IND;ArgAB1P;ArgER3S;[E]
girtin	de-tan-girt-în-ewe	V;PST;IPFV;IND;ArgAB1P;ArgER2P;[EWE]
girtin	de-tan-girt-în-e	V;PST;IPFV;IND;ArgAB1P;ArgER2P;[E]
girtin	de-yan-girt-în-ewe	V;PST;IPFV;IND;ArgAB1P;ArgER3P;[EWE]
girtin	de-yan-girt-în-e	V;PST;IPFV;IND;ArgAB1P;ArgER3P;[E]
girtin	de-ş-girt-în-ewe	V;PST;IPFV;IND;ArgAB1P;[ÎŞ];[EWE]
girtin	de-ş-girt-în-e	V;PST;IPFV;IND;ArgAB1P;[ÎŞ];[E]
girtin	de-ş-it-girt-în-ewe	V;PST;IPFV;IND;ArgAB1P;[ÎŞ];ArgER2S;[EWE]
girtin	de-ş-it-girt-în-e	V;PST;IPFV;IND;ArgAB1P;[ÎŞ];ArgER2S;[E]
girtin	de-ş-î-girt-în-ewe	V;PST;IPFV;IND;ArgAB1P;[ÎŞ];ArgER3S;[EWE]
girtin	de-ş-î-girt-în-e	V;PST;IPFV;IND;ArgAB1P;[ÎŞ];ArgER3S;[E]
girtin	de-ş-tan-girt-în-ewe	V;PST;IPFV;IND;ArgAB1P;[ÎŞ];ArgER2P;[EWE]
girtin	de-ş-tan-girt-în-e	V;PST;IPFV;IND;ArgAB1P;[ÎŞ];ArgER2P;[E]
girtin	de-ş-yan-girt-în-ewe	V;PST;IPFV;IND;ArgAB1P;[ÎŞ];ArgER3P;[EWE]
girtin	de-ş-yan-girt-în-e	V;PST;IPFV;IND;ArgAB1P;[ÎŞ];ArgER3P;[E]
girtin	de-m-girt-in-ewe	V;PST;IPFV;IND;ArgAB2P;ArgER1S;[EWE]
girtin	de-m-girt-in-e	V;PST;IPFV;IND;ArgAB2P;ArgER1S;[E]
girtin	de-y-girt-in-ewe	V;PST;IPFV;IND;ArgAB2P;ArgER3S;[EWE]
girtin	de-y-girt-in-e	V;PST;IPFV;IND;ArgAB2P;ArgER3S;[E]
girtin	de-man-girt-in-ewe	V;PST;IPFV;IND;ArgAB2P;ArgER1P;[EWE]
girtin	de-man-girt-in-e	V;PST;IPFV;IND;ArgAB2P;ArgER1P;[E]
girtin	de-yan-girt-in-ewe	V;PST;IPFV;IND;ArgAB2P;ArgER3P;[EWE]
girtin	de-yan-girt-in-e	V;PST;IPFV;IND;ArgAB2P;ArgER3P;[E]
girtin	de-ş-girt-in-ewe	V;PST;IPFV;IND;ArgAB2P;[ÎŞ];[EWE]
girtin	de-ş-girt-in-e	V;PST;IPFV;IND;ArgAB2P;[ÎŞ];[E]
girtin	de-ş-im-girt-in-ewe	V;PST;IPFV;IND;ArgAB2P;[ÎŞ];ArgER1S;[EWE]
girtin	de-ş-im-girt-in-e	V;PST;IPFV;IND;ArgAB2P;[ÎŞ];ArgER1S;[E]
girtin	de-ş-î-girt-in-ewe	V;PST;IPFV;IND;ArgAB2P;[ÎŞ];ArgER3S;[EWE]
girtin	de-ş-î-girt-in-e	V;PST;IPFV;IND;ArgAB2P;[ÎŞ];ArgER3S;[E]
girtin	de-ş-man-girt-in-ewe	V;PST;IPFV;IND;ArgAB2P;[ÎŞ];ArgER1P;[EWE]
girtin	de-ş-man-girt-in-e	V;PST;IPFV;IND;ArgAB2P;[ÎŞ];ArgER1P;[E]
girtin	de-ş-yan-girt-in-ewe	V;PST;IPFV;IND;ArgAB2P;[ÎŞ];ArgER3P;[EWE]
girtin	de-ş-yan-girt-in-e	V;PST;IPFV;IND;ArgAB2P;[ÎŞ];ArgER3P;[E]
girtin	de-m-girt-in-ewe	V;PST;IPFV;IND;ArgAB3P;ArgER1S;[EWE]
girtin	de-m-girt-in-e	V;PST;IPFV;IND;ArgAB3P;ArgER1S;[E]
girtin	de-t-girt-in-ewe	V;PST;IPFV;IND;ArgAB3P;ArgER2S;[EWE]
girtin	de-t-girt-in-e	V;PST;IPFV;IND;ArgAB3P;ArgER2S;[E]
girtin	de-y-girt-in-ewe	V;PST;IPFV;IND;ArgAB3P;ArgER3S;[EWE]
girtin	de-y-girt-in-e	V;PST;IPFV;IND;ArgAB3P;ArgER3S;[E]
girtin	de-man-girt-in-ewe	V;PST;IPFV;IND;ArgAB3P;ArgER1P;[EWE]
girtin	de-man-girt-in-e	V;PST;IPFV;IND;ArgAB3P;ArgER1P;[E]
girtin	de-tan-girt-in-ewe	V;PST;IPFV;IND;ArgAB3P;ArgER2P;[EWE]
girtin	de-tan-girt-in-e	V;PST;IPFV;IND;ArgAB3P;ArgER2P;[E]
girtin	de-yan-girt-in-ewe	V;PST;IPFV;IND;ArgAB3P;ArgER3P;[EWE]
girtin	de-yan-girt-in-e	V;PST;IPFV;IND;ArgAB3P;ArgER3P;[E]
girtin	de-ş-girt-in-ewe	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];[EWE]
girtin	de-ş-girt-in-e	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];[E]
girtin	de-ş-im-girt-in-ewe	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER1S;[EWE]
girtin	de-ş-im-girt-in-e	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER1S;[E]
girtin	de-ş-it-girt-in-ewe	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER2S;[EWE]
girtin	de-ş-it-girt-in-e	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER2S;[E]
girtin	de-ş-î-girt-in-ewe	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER3S;[EWE]
girtin	de-ş-î-girt-in-e	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER3S;[E]
girtin	de-ş-man-girt-in-ewe	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER1P;[EWE]
girtin	de-ş-man-girt-in-e	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER1P;[E]
girtin	de-ş-tan-girt-in-ewe	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER2P;[EWE]
girtin	de-ş-tan-girt-in-e	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER2P;[E]
girtin	de-ş-yan-girt-in-ewe	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER3P;[EWE]
girtin	de-ş-yan-girt-in-e	V;PST;IPFV;IND;ArgAB3P;[ÎŞ];ArgER3P;[E]
girtin	ne-de-girt-im-ewe	V;PST;IPFV;IND;NEG;ArgAB1S;[EWE]
girtin	ne-de-girt-im-e	V;PST;IPFV;IND;NEG;ArgAB1S;[E]
girtin	ne-de-girt-ît-ewe	V;PST;IPFV;IND;NEG;ArgAB2S;[EWE]
girtin	ne-de-girt-ît-e	V;PST;IPFV;IND;NEG;ArgAB2S;[E]
girtin	ne-de-girt-ewe	V;PST;IPFV;IND;NEG;ArgAB3S;[EWE]
girtin	ne-de-girt-e	V;PST;IPFV;IND;NEG;ArgAB3S;[E]
girtin	ne-de-girt-în-ewe	V;PST;IPFV;IND;NEG;ArgAB1P;[EWE]
girtin	ne-de-girt-în-e	V;PST;IPFV;IND;NEG;ArgAB1P;[E]
girtin	ne-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB2P;[EWE]
girtin	ne-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB2P;[E]
girtin	ne-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB3P;[EWE]
girtin	ne-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB3P;[E]
girtin	ne-t-de-girt-im-ewe	V;PST;IPFV;IND;NEG;ArgAB1S;ArgER2S;[EWE]
girtin	ne-t-de-girt-im-e	V;PST;IPFV;IND;NEG;ArgAB1S;ArgER2S;[E]
girtin	ne-y-de-girt-im-ewe	V;PST;IPFV;IND;NEG;ArgAB1S;ArgER3S;[EWE]
girtin	ne-y-de-girt-im-e	V;PST;IPFV;IND;NEG;ArgAB1S;ArgER3S;[E]
girtin	ne-tan-de-girt-im-ewe	V;PST;IPFV;IND;NEG;ArgAB1S;ArgER2P;[EWE]
girtin	ne-tan-de-girt-im-e	V;PST;IPFV;IND;NEG;ArgAB1S;ArgER2P;[E]
girtin	ne-yan-de-girt-im-ewe	V;PST;IPFV;IND;NEG;ArgAB1S;ArgER3P;[EWE]
girtin	ne-yan-de-girt-im-e	V;PST;IPFV;IND;NEG;ArgAB1S;ArgER3P;[E]
girtin	ne-ş-de-girt-im-ewe	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ];[EWE]
girtin	ne-ş-de-girt-im-e	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ];[E]
girtin	ne-ş-it-de-girt-im-ewe	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ];ArgER2S;[EWE]
girtin	ne-ş-it-de-girt-im-e	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ];ArgER2S;[E]
girtin	ne-ş-î-de-girt-im-ewe	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ];ArgER3S;[EWE]
girtin	ne-ş-î-de-girt-im-e	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ];ArgER3S;[E]
girtin	ne-ş-tan-de-girt-im-ewe	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ];ArgER2P;[EWE]
girtin	ne-ş-tan-de-girt-im-e	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ];ArgER2P;[E]
girtin	ne-ş-yan-de-girt-im-ewe	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ];ArgER3P;[EWE]
girtin	ne-ş-yan-de-girt-im-e	V;PST;IPFV;IND;NEG;ArgAB1S;[ÎŞ];ArgER3P;[E]
girtin	ne-m-de-girt-ît-ewe	V;PST;IPFV;IND;NEG;ArgAB2S;ArgER1S;[EWE]
girtin	ne-m-de-girt-ît-e	V;PST;IPFV;IND;NEG;ArgAB2S;ArgER1S;[E]
girtin	ne-y-de-girt-ît-ewe	V;PST;IPFV;IND;NEG;ArgAB2S;ArgER3S;[EWE]
girtin	ne-y-de-girt-ît-e	V;PST;IPFV;IND;NEG;ArgAB2S;ArgER3S;[E]
girtin	ne-man-de-girt-ît-ewe	V;PST;IPFV;IND;NEG;ArgAB2S;ArgER1P;[EWE]
girtin	ne-man-de-girt-ît-e	V;PST;IPFV;IND;NEG;ArgAB2S;ArgER1P;[E]
girtin	ne-yan-de-girt-ît-ewe	V;PST;IPFV;IND;NEG;ArgAB2S;ArgER3P;[EWE]
girtin	ne-yan-de-girt-ît-e	V;PST;IPFV;IND;NEG;ArgAB2S;ArgER3P;[E]
girtin	ne-ş-de-girt-ît-ewe	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ];[EWE]
girtin	ne-ş-de-girt-ît-e	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ];[E]
girtin	ne-ş-im-de-girt-ît-ewe	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ];ArgER1S;[EWE]
girtin	ne-ş-im-de-girt-ît-e	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ];ArgER1S;[E]
girtin	ne-ş-î-de-girt-ît-ewe	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ];ArgER3S;[EWE]
girtin	ne-ş-î-de-girt-ît-e	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ];ArgER3S;[E]
girtin	ne-ş-man-de-girt-ît-ewe	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ];ArgER1P;[EWE]
girtin	ne-ş-man-de-girt-ît-e	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ];ArgER1P;[E]
girtin	ne-ş-yan-de-girt-ît-ewe	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ];ArgER3P;[EWE]
girtin	ne-ş-yan-de-girt-ît-e	V;PST;IPFV;IND;NEG;ArgAB2S;[ÎŞ];ArgER3P;[E]
girtin	ne-m-de-girt-ewe	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER1S;[EWE]
girtin	ne-m-de-girt-e	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER1S;[E]
girtin	ne-t-de-girt-ewe	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER2S;[EWE]
girtin	ne-t-de-girt-e	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER2S;[E]
girtin	ne-y-de-girt-ewe	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER3S;[EWE]
girtin	ne-y-de-girt-e	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER3S;[E]
girtin	ne-man-de-girt-ewe	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER1P;[EWE]
girtin	ne-man-de-girt-e	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER1P;[E]
girtin	ne-tan-de-girt-ewe	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER2P;[EWE]
girtin	ne-tan-de-girt-e	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER2P;[E]
girtin	ne-yan-de-girt-ewe	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER3P;[EWE]
girtin	ne-yan-de-girt-e	V;PST;IPFV;IND;NEG;ArgAB3S;ArgER3P;[E]
girtin	ne-ş-de-girt-ewe	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];[EWE]
girtin	ne-ş-de-girt-e	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];[E]
girtin	ne-ş-im-de-girt-ewe	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER1S;[EWE]
girtin	ne-ş-im-de-girt-e	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER1S;[E]
girtin	ne-ş-it-de-girt-ewe	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER2S;[EWE]
girtin	ne-ş-it-de-girt-e	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER2S;[E]
girtin	ne-ş-î-de-girt-ewe	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER3S;[EWE]
girtin	ne-ş-î-de-girt-e	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER3S;[E]
girtin	ne-ş-man-de-girt-ewe	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER1P;[EWE]
girtin	ne-ş-man-de-girt-e	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER1P;[E]
girtin	ne-ş-tan-de-girt-ewe	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER2P;[EWE]
girtin	ne-ş-tan-de-girt-e	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER2P;[E]
girtin	ne-ş-yan-de-girt-ewe	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER3P;[EWE]
girtin	ne-ş-yan-de-girt-e	V;PST;IPFV;IND;NEG;ArgAB3S;[ÎŞ];ArgER3P;[E]
girtin	ne-t-de-girt-în-ewe	V;PST;IPFV;IND;NEG;ArgAB1P;ArgER2S;[EWE]
girtin	ne-t-de-girt-în-e	V;PST;IPFV;IND;NEG;ArgAB1P;ArgER2S;[E]
girtin	ne-y-de-girt-în-ewe	V;PST;IPFV;IND;NEG;ArgAB1P;ArgER3S;[EWE]
girtin	ne-y-de-girt-în-e	V;PST;IPFV;IND;NEG;ArgAB1P;ArgER3S;[E]
girtin	ne-tan-de-girt-în-ewe	V;PST;IPFV;IND;NEG;ArgAB1P;ArgER2P;[EWE]
girtin	ne-tan-de-girt-în-e	V;PST;IPFV;IND;NEG;ArgAB1P;ArgER2P;[E]
girtin	ne-yan-de-girt-în-ewe	V;PST;IPFV;IND;NEG;ArgAB1P;ArgER3P;[EWE]
girtin	ne-yan-de-girt-în-e	V;PST;IPFV;IND;NEG;ArgAB1P;ArgER3P;[E]
girtin	ne-ş-de-girt-în-ewe	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ];[EWE]
girtin	ne-ş-de-girt-în-e	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ];[E]
girtin	ne-ş-it-de-girt-în-ewe	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ];ArgER2S;[EWE]
girtin	ne-ş-it-de-girt-în-e	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ];ArgER2S;[E]
girtin	ne-ş-î-de-girt-în-ewe	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ];ArgER3S;[EWE]
girtin	ne-ş-î-de-girt-în-e	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ];ArgER3S;[E]
girtin	ne-ş-tan-de-girt-în-ewe	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ];ArgER2P;[EWE]
girtin	ne-ş-tan-de-girt-în-e	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ];ArgER2P;[E]
girtin	ne-ş-yan-de-girt-în-ewe	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ];ArgER3P;[EWE]
girtin	ne-ş-yan-de-girt-în-e	V;PST;IPFV;IND;NEG;ArgAB1P;[ÎŞ];ArgER3P;[E]
girtin	ne-m-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB2P;ArgER1S;[EWE]
girtin	ne-m-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB2P;ArgER1S;[E]
girtin	ne-y-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB2P;ArgER3S;[EWE]
girtin	ne-y-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB2P;ArgER3S;[E]
girtin	ne-man-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB2P;ArgER1P;[EWE]
girtin	ne-man-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB2P;ArgER1P;[E]
girtin	ne-yan-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB2P;ArgER3P;[EWE]
girtin	ne-yan-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB2P;ArgER3P;[E]
girtin	ne-ş-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ];[EWE]
girtin	ne-ş-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ];[E]
girtin	ne-ş-im-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ];ArgER1S;[EWE]
girtin	ne-ş-im-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ];ArgER1S;[E]
girtin	ne-ş-î-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ];ArgER3S;[EWE]
girtin	ne-ş-î-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ];ArgER3S;[E]
girtin	ne-ş-man-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ];ArgER1P;[EWE]
girtin	ne-ş-man-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ];ArgER1P;[E]
girtin	ne-ş-yan-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ];ArgER3P;[EWE]
girtin	ne-ş-yan-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB2P;[ÎŞ];ArgER3P;[E]
girtin	ne-m-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER1S;[EWE]
girtin	ne-m-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER1S;[E]
girtin	ne-t-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER2S;[EWE]
girtin	ne-t-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER2S;[E]
girtin	ne-y-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER3S;[EWE]
girtin	ne-y-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER3S;[E]
girtin	ne-man-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER1P;[EWE]
girtin	ne-man-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER1P;[E]
girtin	ne-tan-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER2P;[EWE]
girtin	ne-tan-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER2P;[E]
girtin	ne-yan-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER3P;[EWE]
girtin	ne-yan-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB3P;ArgER3P;[E]
girtin	ne-ş-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];[EWE]
girtin	ne-ş-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];[E]
girtin	ne-ş-im-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER1S;[EWE]
girtin	ne-ş-im-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER1S;[E]
girtin	ne-ş-it-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER2S;[EWE]
girtin	ne-ş-it-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER2S;[E]
girtin	ne-ş-î-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER3S;[EWE]
girtin	ne-ş-î-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER3S;[E]
girtin	ne-ş-man-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER1P;[EWE]
girtin	ne-ş-man-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER1P;[E]
girtin	ne-ş-tan-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER2P;[EWE]
girtin	ne-ş-tan-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER2P;[E]
girtin	ne-ş-yan-de-girt-in-ewe	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER3P;[EWE]
girtin	ne-ş-yan-de-girt-in-e	V;PST;IPFV;IND;NEG;ArgAB3P;[ÎŞ];ArgER3P;[E]
girtin	bi-girt-im-aye-tewe	V;PST;IPFV;SBJV;ArgAB1S;[EWE]
girtin	bi-girt-im-aye-te	V;PST;IPFV;SBJV;ArgAB1S;[E]
girtin	bi-girt-ît-aye-tewe	V;PST;IPFV;SBJV;ArgAB2S;[EWE]
girtin	bi-girt-ît-aye-te	V;PST;IPFV;SBJV;ArgAB2S;[E]
girtin	bi-girt-aye-tewe	V;PST;IPFV;SBJV;ArgAB3S;[EWE]
girtin	bi-girt-aye-te	V;PST;IPFV;SBJV;ArgAB3S;[E]
girtin	bi-girt-în-aye-tewe	V;PST;IPFV;SBJV;ArgAB1P;[EWE]
girtin	bi-girt-în-aye-te	V;PST;IPFV;SBJV;ArgAB1P;[E]
girtin	bi-girt-in-aye-tewe	V;PST;IPFV;SBJV;ArgAB2P;[EWE]
girtin	bi-girt-in-aye-te	V;PST;IPFV;SBJV;ArgAB2P;[E]
girtin	bi-girt-in-aye-tewe	V;PST;IPFV;SBJV;ArgAB3P;[EWE]
girtin	bi-girt-in-aye-te	V;PST;IPFV;SBJV;ArgAB3P;[E]
girtin	bi-t-girt-im-aye-tewe	V;PST;IPFV;SBJV;ArgAB1S;ArgER2S;[EWE]
girtin	bi-t-girt-im-aye-te	V;PST;IPFV;SBJV;ArgAB1S;ArgER2S;[E]
girtin	bi-y-girt-im-aye-tewe	V;PST;IPFV;SBJV;ArgAB1S;ArgER3S;[EWE]
girtin	bi-y-girt-im-aye-te	V;PST;IPFV;SBJV;ArgAB1S;ArgER3S;[E]
girtin	bi-tan-girt-im-aye-tewe	V;PST;IPFV;SBJV;ArgAB1S;ArgER2P;[EWE]
girtin	bi-tan-girt-im-aye-te	V;PST;IPFV;SBJV;ArgAB1S;ArgER2P;[E]
girtin	bi-yan-girt-im-aye-tewe	V;PST;IPFV;SBJV;ArgAB1S;ArgER3P;[EWE]
girtin	bi-yan-girt-im-aye-te	V;PST;IPFV;SBJV;ArgAB1S;ArgER3P;[E]
girtin	bi-ş-girt-im-aye-tewe	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ];[EWE]
girtin	bi-ş-girt-im-aye-te	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ];[E]
girtin	bi-ş-it-girt-im-aye-tewe	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ];ArgER2S;[EWE]
girtin	bi-ş-it-girt-im-aye-te	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ];ArgER2S;[E]
girtin	bi-ş-î-girt-im-aye-tewe	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ];ArgER3S;[EWE]
girtin	bi-ş-î-girt-im-aye-te	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ];ArgER3S;[E]
girtin	bi-ş-tan-girt-im-aye-tewe	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ];ArgER2P;[EWE]
girtin	bi-ş-tan-girt-im-aye-te	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ];ArgER2P;[E]
girtin	bi-ş-yan-girt-im-aye-tewe	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ];ArgER3P;[EWE]
girtin	bi-ş-yan-girt-im-aye-te	V;PST;IPFV;SBJV;ArgAB1S;[ÎŞ];ArgER3P;[E]
girtin	bi-m-girt-ît-aye-tewe	V;PST;IPFV;SBJV;ArgAB2S;ArgER1S;[EWE]
girtin	bi-m-girt-ît-aye-te	V;PST;IPFV;SBJV;ArgAB2S;ArgER1S;[E]
girtin	bi-y-girt-ît-aye-tewe	V;PST;IPFV;SBJV;ArgAB2S;ArgER3S;[EWE]
girtin	bi-y-girt-ît-aye-te	V;PST;IPFV;SBJV;ArgAB2S;ArgER3S;[E]
girtin	bi-man-girt-ît-aye-tewe	V;PST;IPFV;SBJV;ArgAB2S;ArgER1P;[EWE]
girtin	bi-man-girt-ît-aye-te	V;PST;IPFV;SBJV;ArgAB2S;ArgER1P;[E]
girtin	bi-yan-girt-ît-aye-tewe	V;PST;IPFV;SBJV;ArgAB2S;ArgER3P;[EWE]
